zip,Zipcode name,City,State,County Name
14433,"CLYDE, NY",CLYDE,NY,WAYNE
14724,"CLYMER, NY",CLYMER,NY,CHAUTAUQUA
12043,"COBLESKILL, NY",COBLESKILL,NY,SCHOHARIE
12726,"COCHECTON, NY",COCHECTON,NY,SULLIVAN
12727,"COCHECTON CENTER, NY",COCHECTON CENTER,NY,SULLIVAN
12045,"COEYMANS, NY",COEYMANS,NY,ALBANY
12046,"COEYMANS HOLLOW, NY",COEYMANS HOLLOW,NY,ALBANY
14826,"COHOCTON, NY",COHOCTON,NY,STEUBEN
12047,"COHOES, NY",COHOES,NY,ALBANY
13324,"COLD BROOK, NY",COLD BROOK,NY,HERKIMER
10516,"COLD SPRING, NY",COLD SPRING,NY,PUTNAM
11724,"COLD SPRING HARBOR, NY",COLD SPRING HARBOR,NY,SUFFOLK
14033,"COLDEN, NY",COLDEN,NY,ERIE
11356,"COLLEGE POINT, NY",COLLEGE POINT,NY,QUEENS
13747,"COLLIERSVILLE, NY",COLLIERSVILLE,NY,OTSEGO
14034,"COLLINS, NY",COLLINS,NY,ERIE
14035,"COLLINS CENTER, NY",COLLINS CENTER,NY,ERIE
13625,"COLTON, NY",COLTON,NY,SAINT LAWRENCE
12050,"COLUMBIAVILLE, NY",COLUMBIAVILLE,NY,COLUMBIA
11725,"COMMACK, NY",COMMACK,NY,SUFFOLK
12821,"COMSTOCK, NY",COMSTOCK,NY,WASHINGTON
14435,"CONESUS, NY",CONESUS,NY,LIVINGSTON
14726,"CONEWANGO VALLEY, NY",CONEWANGO VALLEY,NY,CATTARAUGUS
10920,"CONGERS, NY",CONGERS,NY,ROCKLAND
13748,"CONKLIN, NY",CONKLIN,NY,BROOME
12417,"CONNELLY, NY",CONNELLY,NY,ULSTER
12926,"CONSTABLE, NY",CONSTABLE,NY,FRANKLIN
13325,"CONSTABLEVILLE, NY",CONSTABLEVILLE,NY,LEWIS
13044,"CONSTANTIA, NY",CONSTANTIA,NY,OSWEGO
14827,"COOPERS PLAINS, NY",COOPERS PLAINS,NY,STEUBEN
13326,"COOPERSTOWN, NY",COOPERSTOWN,NY,OTSEGO
12516,"COPAKE, NY",COPAKE,NY,COLUMBIA
12517,"COPAKE FALLS, NY",COPAKE FALLS,NY,COLUMBIA
13626,"COPENHAGEN, NY",COPENHAGEN,NY,LEWIS
11726,"COPIAGUE, NY",COPIAGUE,NY,SUFFOLK
11727,"CORAM, NY",CORAM,NY,SUFFOLK
14036,"CORFU, NY",CORFU,NY,GENESEE
12822,"CORINTH, NY",CORINTH,NY,SARATOGA
14830,"CORNING, NY",CORNING,NY,STEUBEN
14831,"CORNING, NY",CORNING,NY,STEUBEN
12518,"CORNWALL, NY",CORNWALL,NY,ORANGE
12520,"CORNWALL ON HUDSON, NY",CORNWALL ON HUDSON,NY,ORANGE
12418,"CORNWALLVILLE, NY",CORNWALLVILLE,NY,GREENE
11368,"CORONA, NY",CORONA,NY,QUEENS
13045,"CORTLAND, NY",CORTLAND,NY,CORTLAND
10567,"CORTLANDT MANOR, NY",CORTLANDT MANOR,NY,WESTCHESTER
12823,"COSSAYUNA, NY",COSSAYUNA,NY,WASHINGTON
12419,"COTTEKILL, NY",COTTEKILL,NY,ULSTER
14037,"COWLESVILLE, NY",COWLESVILLE,NY,WYOMING
12051,"COXSACKIE, NY",COXSACKIE,NY,GREENE
12420,"CRAGSMOOR, NY",CRAGSMOOR,NY,ULSTER
12927,"CRANBERRY LAKE, NY",CRANBERRY LAKE,NY,SAINT LAWRENCE
12521,"CRARYVILLE, NY",CRARYVILLE,NY,COLUMBIA
14038,"CRITTENDEN, NY",CRITTENDEN,NY,ERIE
13327,"CROGHAN, NY",CROGHAN,NY,LEWIS
10517,"CROMPOND, NY",CROMPOND,NY,WESTCHESTER
12052,"CROPSEYVILLE, NY",CROPSEYVILLE,NY,RENSSELAER
10518,"CROSS RIVER, NY",CROSS RIVER,NY,WESTCHESTER
10519,"CROTON FALLS, NY",CROTON FALLS,NY,WESTCHESTER
10520,"CROTON ON HUDSON, NY",CROTON ON HUDSON,NY,WESTCHESTER
10521,"CROTON ON HUDSON, NY",CROTON ON HUDSON,NY,WESTCHESTER
12928,"CROWN POINT, NY",CROWN POINT,NY,ESSEX
14727,"CUBA, NY",CUBA,NY,ALLEGANY
12729,"CUDDEBACKVILLE, NY",CUDDEBACKVILLE,NY,ORANGE
11935,"CUTCHOGUE, NY",CUTCHOGUE,NY,SUFFOLK
14039,"DALE, NY",DALE,NY,WYOMING
14836,"DALTON, NY",DALTON,NY,LIVINGSTON
12929,"DANNEMORA, NY",DANNEMORA,NY,CLINTON
14437,"DANSVILLE, NY",DANSVILLE,NY,LIVINGSTON
14040,"DARIEN CENTER, NY",DARIEN CENTER,NY,GENESEE
13750,"DAVENPORT, NY",DAVENPORT,NY,DELAWARE
13751,"DAVENPORT CENTER, NY",DAVENPORT CENTER,NY,DELAWARE
14041,"DAYTON, NY",DAYTON,NY,CATTARAUGUS
13630,"DE KALB JUNCTION, NY",DE KALB JUNCTION,NY,SAINT LAWRENCE
13633,"DE PEYSTER, NY",DE PEYSTER,NY,SAINT LAWRENCE
13052,"DE RUYTER, NY",DE RUYTER,NY,MADISON
13328,"DEANSBORO, NY",DEANSBORO,NY,ONEIDA
11729,"DEER PARK, NY",DEER PARK,NY,SUFFOLK
13627,"DEER RIVER, NY",DEER RIVER,NY,LEWIS
13628,"DEFERIET, NY",DEFERIET,NY,JEFFERSON
13752,"DELANCEY, NY",DELANCEY,NY,DELAWARE
12053,"DELANSON, NY",DELANSON,NY,SCHENECTADY
14042,"DELEVAN, NY",DELEVAN,NY,CATTARAUGUS
13753,"DELHI, NY",DELHI,NY,DELAWARE
12054,"DELMAR, NY",DELMAR,NY,ALBANY
13051,"DELPHI FALLS, NY",DELPHI FALLS,NY,ONONDAGA
13631,"DENMARK, NY",DENMARK,NY,LEWIS
12421,"DENVER, NY",DENVER,NY,DELAWARE
13632,"DEPAUVILLE, NY",DEPAUVILLE,NY,JEFFERSON
14043,"DEPEW, NY",DEPEW,NY,ERIE
13754,"DEPOSIT, NY",DEPOSIT,NY,BROOME
14047,"DERBY, NY",DERBY,NY,ERIE
14728,"DEWITTVILLE, NY",DEWITTVILLE,NY,CHAUTAUQUA
13634,"DEXTER, NY",DEXTER,NY,JEFFERSON
12824,"DIAMOND POINT, NY",DIAMOND POINT,NY,WARREN
12930,"DICKINSON CENTER, NY",DICKINSON CENTER,NY,FRANKLIN
10522,"DOBBS FERRY, NY",DOBBS FERRY,NY,WESTCHESTER
13329,"DOLGEVILLE, NY",DOLGEVILLE,NY,HERKIMER
12055,"DORMANSVILLE, NY",DORMANSVILLE,NY,ALBANY
12522,"DOVER PLAINS, NY",DOVER PLAINS,NY,DUTCHESS
13755,"DOWNSVILLE, NY",DOWNSVILLE,NY,DELAWARE
14441,"DRESDEN, NY",DRESDEN,NY,YATES
13053,"DRYDEN, NY",DRYDEN,NY,TOMPKINS
12056,"DUANESBURG, NY",DUANESBURG,NY,SCHENECTADY
14837,"DUNDEE, NY",DUNDEE,NY,YATES
14048,"DUNKIRK, NY",DUNKIRK,NY,CHAUTAUQUA
12422,"DURHAM, NY",DURHAM,NY,GREENE
13054,"DURHAMVILLE, NY",DURHAMVILLE,NY,ONEIDA
13331,"EAGLE BAY, NY",EAGLE BAY,NY,HERKIMER
12057,"EAGLE BRIDGE, NY",EAGLE BRIDGE,NY,RENSSELAER
12058,"EARLTON, NY",EARLTON,NY,GREENE
13332,"EARLVILLE, NY",EARLVILLE,NY,CHENANGO
14051,"EAST AMHERST, NY",EAST AMHERST,NY,ERIE
14052,"EAST AURORA, NY",EAST AURORA,NY,ERIE
12059,"EAST BERNE, NY",EAST BERNE,NY,ALBANY
14054,"EAST BETHANY, NY",EAST BETHANY,NY,GENESEE
14443,"EAST BLOOMFIELD, NY",EAST BLOOMFIELD,NY,ONTARIO
13756,"EAST BRANCH, NY",EAST BRANCH,NY,DELAWARE
12060,"EAST CHATHAM, NY",EAST CHATHAM,NY,COLUMBIA
14055,"EAST CONCORD, NY",EAST CONCORD,NY,ERIE
12423,"EAST DURHAM, NY",EAST DURHAM,NY,GREENE
11369,"EAST ELMHURST, NY",EAST ELMHURST,NY,QUEENS
11370,"EAST ELMHURST, NY",EAST ELMHURST,NY,QUEENS
12061,"EAST GREENBUSH, NY",EAST GREENBUSH,NY,RENSSELAER
11937,"EAST HAMPTON, NY",EAST HAMPTON,NY,SUFFOLK
11730,"EAST ISLIP, NY",EAST ISLIP,NY,SUFFOLK
12424,"EAST JEWETT, NY",EAST JEWETT,NY,GREENE
11939,"EAST MARION, NY",EAST MARION,NY,SUFFOLK
11554,"EAST MEADOW, NY",EAST MEADOW,NY,NASSAU
13757,"EAST MEREDITH, NY",EAST MEREDITH,NY,DELAWARE
11940,"EAST MORICHES, NY",EAST MORICHES,NY,SUFFOLK
12062,"EAST NASSAU, NY",EAST NASSAU,NY,RENSSELAER
11731,"EAST NORTHPORT, NY",EAST NORTHPORT,NY,SUFFOLK
11732,"EAST NORWICH, NY",EAST NORWICH,NY,NASSAU
14729,"EAST OTTO, NY",EAST OTTO,NY,CATTARAUGUS
14056,"EAST PEMBROKE, NY",EAST PEMBROKE,NY,GENESEE
11942,"EAST QUOGUE, NY",EAST QUOGUE,NY,SUFFOLK
14730,"EAST RANDOLPH, NY",EAST RANDOLPH,NY,CATTARAUGUS
14445,"EAST ROCHESTER, NY",EAST ROCHESTER,NY,MONROE
11518,"EAST ROCKAWAY, NY",EAST ROCKAWAY,NY,NASSAU
12063,"EAST SCHODACK, NY",EAST SCHODACK,NY,RENSSELAER
11733,"EAST SETAUKET, NY",EAST SETAUKET,NY,SUFFOLK
13333,"EAST SPRINGFIELD, NY",EAST SPRINGFIELD,NY,OTSEGO
13057,"EAST SYRACUSE, NY",EAST SYRACUSE,NY,ONONDAGA
14449,"EAST WILLIAMSON, NY",EAST WILLIAMSON,NY,WAYNE
12064,"EAST WORCESTER, NY",EAST WORCESTER,NY,OTSEGO
10709,"EASTCHESTER, NY",EASTCHESTER,NY,WESTCHESTER
11941,"EASTPORT, NY",EASTPORT,NY,SUFFOLK
13334,"EATON, NY",EATON,NY,MADISON
14057,"EDEN, NY",EDEN,NY,ERIE
13335,"EDMESTON, NY",EDMESTON,NY,OTSEGO
13635,"EDWARDS, NY",EDWARDS,NY,SAINT LAWRENCE
14058,"ELBA, NY",ELBA,NY,GENESEE
13060,"ELBRIDGE, NY",ELBRIDGE,NY,ONONDAGA
12732,"ELDRED, NY",ELDRED,NY,SULLIVAN
12932,"ELIZABETHTOWN, NY",ELIZABETHTOWN,NY,ESSEX
12523,"ELIZAVILLE, NY",ELIZAVILLE,NY,COLUMBIA
12427,"ELKA PARK, NY",ELKA PARK,NY,GREENE
12933,"ELLENBURG, NY",ELLENBURG,NY,CLINTON
12934,"ELLENBURG CENTER, NY",ELLENBURG CENTER,NY,CLINTON
12935,"ELLENBURG DEPOT, NY",ELLENBURG DEPOT,NY,CLINTON
12428,"ELLENVILLE, NY",ELLENVILLE,NY,ULSTER
14731,"ELLICOTTVILLE, NY",ELLICOTTVILLE,NY,CATTARAUGUS
14732,"ELLINGTON, NY",ELLINGTON,NY,CHAUTAUQUA
13636,"ELLISBURG, NY",ELLISBURG,NY,JEFFERSON
14059,"ELMA, NY",ELMA,NY,ERIE
11373,"ELMHURST, NY",ELMHURST,NY,QUEENS
11380,"ELMHURST, NY",ELMHURST,NY,QUEENS
14901,"ELMIRA, NY",ELMIRA,NY,CHEMUNG
14902,"ELMIRA, NY",ELMIRA,NY,CHEMUNG
14903,"ELMIRA, NY",ELMIRA,NY,CHEMUNG
14904,"ELMIRA, NY",ELMIRA,NY,CHEMUNG
14905,"ELMIRA, NY",ELMIRA,NY,CHEMUNG
11003,"ELMONT, NY",ELMONT,NY,NASSAU
10523,"ELMSFORD, NY",ELMSFORD,NY,WESTCHESTER
13760,"ENDICOTT, NY",ENDICOTT,NY,BROOME
13761,"ENDICOTT, NY",ENDICOTT,NY,BROOME
13763,"ENDICOTT, NY",ENDICOTT,NY,BROOME
13762,"ENDWELL, NY",ENDWELL,NY,BROOME
13061,"ERIEVILLE, NY",ERIEVILLE,NY,MADISON
14838,"ERIN, NY",ERIN,NY,CHEMUNG
12429,"ESOPUS, NY",ESOPUS,NY,ULSTER
12066,"ESPERANCE, NY",ESPERANCE,NY,MONTGOMERY
12936,"ESSEX, NY",ESSEX,NY,ESSEX
13637,"EVANS MILLS, NY",EVANS MILLS,NY,JEFFERSON
13063,"FABIUS, NY",FABIUS,NY,ONONDAGA
13064,"FAIR HAVEN, NY",FAIR HAVEN,NY,CAYUGA
14450,"FAIRPORT, NY",FAIRPORT,NY,MONROE
14733,"FALCONER, NY",FALCONER,NY,CHAUTAUQUA
12733,"FALLSBURG, NY",FALLSBURG,NY,SULLIVAN
14452,"FANCHER, NY",FANCHER,NY,ORLEANS
11690,"FAR ROCKAWAY, NY",FAR ROCKAWAY,NY,QUEENS
11691,"FAR ROCKAWAY, NY",FAR ROCKAWAY,NY,QUEENS
11693,"FAR ROCKAWAY, NY",FAR ROCKAWAY,NY,QUEENS
11695,"FAR ROCKAWAY, NY",FAR ROCKAWAY,NY,QUEENS
14060,"FARMERSVILLE STATION, NY",FARMERSVILLE STATION,NY,CATTARAUGUS
11735,"FARMINGDALE, NY",FARMINGDALE,NY,NASSAU
14425,"FARMINGTON, NY",FARMINGTON,NY,ONTARIO
11738,"FARMINGVILLE, NY",FARMINGVILLE,NY,SUFFOLK
14061,"FARNHAM, NY",FARNHAM,NY,ERIE
13065,"FAYETTE, NY",FAYETTE,NY,SENECA
13066,"FAYETTEVILLE, NY",FAYETTEVILLE,NY,ONONDAGA
13638,"FELTS MILLS, NY",FELTS MILLS,NY,JEFFERSON
12734,"FERNDALE, NY",FERNDALE,NY,SULLIVAN
12067,"FEURA BUSH, NY",FEURA BUSH,NY,ALBANY
14735,"FILLMORE, NY",FILLMORE,NY,ALLEGANY
14736,"FINDLEY LAKE, NY",FINDLEY LAKE,NY,CHAUTAUQUA
13639,"FINE, NY",FINE,NY,SAINT LAWRENCE
14453,"FISHERS, NY",FISHERS,NY,ONTARIO
6390,"FISHERS ISLAND, NY",FISHERS ISLAND,NY,SUFFOLK
13641,"FISHERS LANDING, NY",FISHERS LANDING,NY,JEFFERSON
12524,"FISHKILL, NY",FISHKILL,NY,DUTCHESS
13774,"FISHS EDDY, NY",FISHS EDDY,NY,DELAWARE
12430,"FLEISCHMANNS, NY",FLEISCHMANNS,NY,DELAWARE
11001,"FLORAL PARK, NY",FLORAL PARK,NY,NASSAU
11002,"FLORAL PARK, NY",FLORAL PARK,NY,NASSAU
11005,"FLORAL PARK, NY",FLORAL PARK,NY,QUEENS
10921,"FLORIDA, NY",FLORIDA,NY,ORANGE
11351,"FLUSHING, NY",FLUSHING,NY,QUEENS
11352,"FLUSHING, NY",FLUSHING,NY,QUEENS
11354,"FLUSHING, NY",FLUSHING,NY,QUEENS
11355,"FLUSHING, NY",FLUSHING,NY,QUEENS
11358,"FLUSHING, NY",FLUSHING,NY,QUEENS
11367,"FLUSHING, NY",FLUSHING,NY,QUEENS
11371,"FLUSHING, NY",FLUSHING,NY,QUEENS
13337,"FLY CREEK, NY",FLY CREEK,NY,OTSEGO
12068,"FONDA, NY",FONDA,NY,MONTGOMERY
11375,"FOREST HILLS, NY",FOREST HILLS,NY,QUEENS
12777,"FORESTBURGH, NY",FORESTBURGH,NY,SULLIVAN
13338,"FORESTPORT, NY",FORESTPORT,NY,ONEIDA
14062,"FORESTVILLE, NY",FORESTVILLE,NY,CHAUTAUQUA
12827,"FORT ANN, NY",FORT ANN,NY,WASHINGTON
12937,"FORT COVINGTON, NY",FORT COVINGTON,NY,FRANKLIN
13602,"FORT DRUM, NY",FORT DRUM,NY,JEFFERSON
12828,"FORT EDWARD, NY",FORT EDWARD,NY,WASHINGTON
12069,"FORT HUNTER, NY",FORT HUNTER,NY,MONTGOMERY
12070,"FORT JOHNSON, NY",FORT JOHNSON,NY,MONTGOMERY
10922,"FORT MONTGOMERY, NY",FORT MONTGOMERY,NY,ORANGE
13339,"FORT PLAIN, NY",FORT PLAIN,NY,MONTGOMERY
13340,"FRANKFORT, NY",FRANKFORT,NY,HERKIMER
13775,"FRANKLIN, NY",FRANKLIN,NY,DELAWARE
13341,"FRANKLIN SPRINGS, NY",FRANKLIN SPRINGS,NY,ONEIDA
11010,"FRANKLIN SQUARE, NY",FRANKLIN SQUARE,NY,NASSAU
14737,"FRANKLINVILLE, NY",FRANKLINVILLE,NY,CATTARAUGUS
14063,"FREDONIA, NY",FREDONIA,NY,CHAUTAUQUA
14065,"FREEDOM, NY",FREEDOM,NY,CATTARAUGUS
12431,"FREEHOLD, NY",FREEHOLD,NY,GREENE
11520,"FREEPORT, NY",FREEPORT,NY,NASSAU
13068,"FREEVILLE, NY",FREEVILLE,NY,TOMPKINS
12736,"FREMONT CENTER, NY",FREMONT CENTER,NY,SULLIVAN
11365,"FRESH MEADOWS, NY",FRESH MEADOWS,NY,QUEENS
11366,"FRESH MEADOWS, NY",FRESH MEADOWS,NY,QUEENS
14738,"FREWSBURG, NY",FREWSBURG,NY,CHAUTAUQUA
14739,"FRIENDSHIP, NY",FRIENDSHIP,NY,ALLEGANY
13069,"FULTON, NY",FULTON,NY,OSWEGO
12071,"FULTONHAM, NY",FULTONHAM,NY,SCHOHARIE
12072,"FULTONVILLE, NY",FULTONVILLE,NY,MONTGOMERY
12939,"GABRIELS, NY",GABRIELS,NY,FRANKLIN
14066,"GAINESVILLE, NY",GAINESVILLE,NY,WYOMING
12073,"GALLUPVILLE, NY",GALLUPVILLE,NY,SCHOHARIE
12074,"GALWAY, NY",GALWAY,NY,SARATOGA
12831,"GANSEVOORT, NY",GANSEVOORT,NY,SARATOGA
11530,"GARDEN CITY, NY",GARDEN CITY,NY,NASSAU
11531,"GARDEN CITY, NY",GARDEN CITY,NY,NASSAU
11599,"GARDEN CITY, NY",GARDEN CITY,NY,NASSAU
12525,"GARDINER, NY",GARDINER,NY,ULSTER
10923,"GARNERVILLE, NY",GARNERVILLE,NY,ROCKLAND
13342,"GARRATTSVILLE, NY",GARRATTSVILLE,NY,OTSEGO
10524,"GARRISON, NY",GARRISON,NY,PUTNAM
14067,"GASPORT, NY",GASPORT,NY,NIAGARA
14454,"GENESEO, NY",GENESEO,NY,LIVINGSTON
14456,"GENEVA, NY",GENEVA,NY,ONTARIO
13071,"GENOA, NY",GENOA,NY,CAYUGA
13072,"GEORGETOWN, NY",GEORGETOWN,NY,MADISON
12526,"GERMANTOWN, NY",GERMANTOWN,NY,COLUMBIA
14740,"GERRY, NY",GERRY,NY,CHAUTAUQUA
14068,"GETZVILLE, NY",GETZVILLE,NY,ERIE
12075,"GHENT, NY",GHENT,NY,COLUMBIA
13776,"GILBERTSVILLE, NY",GILBERTSVILLE,NY,OTSEGO
12076,"GILBOA, NY",GILBOA,NY,SCHOHARIE
12432,"GLASCO, NY",GLASCO,NY,ULSTER
13777,"GLEN AUBREY, NY",GLEN AUBREY,NY,BROOME
11542,"GLEN COVE, NY",GLEN COVE,NY,NASSAU
11545,"GLEN HEAD, NY",GLEN HEAD,NY,NASSAU
11004,"GLEN OAKS, NY",GLEN OAKS,NY,QUEENS
12737,"GLEN SPEY, NY",GLEN SPEY,NY,SULLIVAN
12738,"GLEN WILD, NY",GLEN WILD,NY,SULLIVAN
13343,"GLENFIELD, NY",GLENFIELD,NY,LEWIS
12433,"GLENFORD, NY",GLENFORD,NY,ULSTER
12527,"GLENHAM, NY",GLENHAM,NY,DUTCHESS
12077,"GLENMONT, NY",GLENMONT,NY,ALBANY
12801,"GLENS FALLS, NY",GLENS FALLS,NY,WARREN
14069,"GLENWOOD, NY",GLENWOOD,NY,ERIE
11547,"GLENWOOD LANDING, NY",GLENWOOD LANDING,NY,NASSAU
12078,"GLOVERSVILLE, NY",GLOVERSVILLE,NY,FULTON
10526,"GOLDENS BRIDGE, NY",GOLDENS BRIDGE,NY,WESTCHESTER
14461,"GORHAM, NY",GORHAM,NY,ONTARIO
10924,"GOSHEN, NY",GOSHEN,NY,ORANGE
13642,"GOUVERNEUR, NY",GOUVERNEUR,NY,SAINT LAWRENCE
14070,"GOWANDA, NY",GOWANDA,NY,CATTARAUGUS
12082,"GRAFTON, NY",GRAFTON,NY,RENSSELAER
12740,"GRAHAMSVILLE, NY",GRAHAMSVILLE,NY,SULLIVAN
12434,"GRAND GORGE, NY",GRAND GORGE,NY,DELAWARE
14072,"GRAND ISLAND, NY",GRAND ISLAND,NY,ERIE
10527,"GRANITE SPRINGS, NY",GRANITE SPRINGS,NY,WESTCHESTER
12832,"GRANVILLE, NY",GRANVILLE,NY,WASHINGTON
13643,"GREAT BEND, NY",GREAT BEND,NY,JEFFERSON
11020,"GREAT NECK, NY",GREAT NECK,NY,NASSAU
11021,"GREAT NECK, NY",GREAT NECK,NY,NASSAU
11022,"GREAT NECK, NY",GREAT NECK,NY,NASSAU
11023,"GREAT NECK, NY",GREAT NECK,NY,NASSAU
11024,"GREAT NECK, NY",GREAT NECK,NY,NASSAU
11026,"GREAT NECK, NY",GREAT NECK,NY,NASSAU
11027,"GREAT NECK, NY",GREAT NECK,NY,NASSAU
11739,"GREAT RIVER, NY",GREAT RIVER,NY,SUFFOLK
14741,"GREAT VALLEY, NY",GREAT VALLEY,NY,CATTARAUGUS
13778,"GREENE, NY",GREENE,NY,CHENANGO
12833,"GREENFIELD CENTER, NY",GREENFIELD CENTER,NY,SARATOGA
12435,"GREENFIELD PARK, NY",GREENFIELD PARK,NY,ULSTER
14742,"GREENHURST, NY",GREENHURST,NY,CHAUTAUQUA
11740,"GREENLAWN, NY",GREENLAWN,NY,SUFFOLK
11944,"GREENPORT, NY",GREENPORT,NY,SUFFOLK
11548,"GREENVALE, NY",GREENVALE,NY,NASSAU
12083,"GREENVILLE, NY",GREENVILLE,NY,GREENE
12834,"GREENWICH, NY",GREENWICH,NY,WASHINGTON
14839,"GREENWOOD, NY",GREENWOOD,NY,STEUBEN
10925,"GREENWOOD LAKE, NY",GREENWOOD LAKE,NY,ORANGE
13345,"GREIG, NY",GREIG,NY,LEWIS
13073,"GROTON, NY",GROTON,NY,TOMPKINS
14462,"GROVELAND, NY",GROVELAND,NY,LIVINGSTON
12084,"GUILDERLAND, NY",GUILDERLAND,NY,ALBANY
12085,"GUILDERLAND CENTER, NY",GUILDERLAND CENTER,NY,ALBANY
13780,"GUILFORD, NY",GUILFORD,NY,CHENANGO
12835,"HADLEY, NY",HADLEY,NY,SARATOGA
12086,"HAGAMAN, NY",HAGAMAN,NY,MONTGOMERY
12836,"HAGUE, NY",HAGUE,NY,WARREN
13645,"HAILESBORO, NY",HAILESBORO,NY,SAINT LAWRENCE
12436,"HAINES FALLS, NY",HAINES FALLS,NY,GREENE
12438,"HALCOTTSVILLE, NY",HALCOTTSVILLE,NY,DELAWARE
14463,"HALL, NY",HALL,NY,ONTARIO
14075,"HAMBURG, NY",HAMBURG,NY,ERIE
13782,"HAMDEN, NY",HAMDEN,NY,DELAWARE
13346,"HAMILTON, NY",HAMILTON,NY,MADISON
14464,"HAMLIN, NY",HAMLIN,NY,MONROE
13646,"HAMMOND, NY",HAMMOND,NY,SAINT LAWRENCE
14840,"HAMMONDSPORT, NY",HAMMONDSPORT,NY,STEUBEN
12837,"HAMPTON, NY",HAMPTON,NY,WASHINGTON
11946,"HAMPTON BAYS, NY",HAMPTON BAYS,NY,SUFFOLK
13783,"HANCOCK, NY",HANCOCK,NY,DELAWARE
12741,"HANKINS, NY",HANKINS,NY,SULLIVAN
12087,"HANNACROIX, NY",HANNACROIX,NY,GREENE
13647,"HANNAWA FALLS, NY",HANNAWA FALLS,NY,SAINT LAWRENCE
13074,"HANNIBAL, NY",HANNIBAL,NY,OSWEGO
13784,"HARFORD, NY",HARFORD,NY,CORTLAND
13786,"HARPERSFIELD, NY",HARPERSFIELD,NY,DELAWARE
13787,"HARPURSVILLE, NY",HARPURSVILLE,NY,BROOME
10926,"HARRIMAN, NY",HARRIMAN,NY,ORANGE
12742,"HARRIS, NY",HARRIS,NY,SULLIVAN
10528,"HARRISON, NY",HARRISON,NY,WESTCHESTER
13648,"HARRISVILLE, NY",HARRISVILLE,NY,LEWIS
12838,"HARTFORD, NY",HARTFORD,NY,WASHINGTON
10530,"HARTSDALE, NY",HARTSDALE,NY,WESTCHESTER
13348,"HARTWICK, NY",HARTWICK,NY,OTSEGO
13076,"HASTINGS, NY",HASTINGS,NY,OSWEGO
10706,"HASTINGS ON HUDSON, NY",HASTINGS ON HUDSON,NY,WESTCHESTER
11788,"HAUPPAUGE, NY",HAUPPAUGE,NY,SUFFOLK
10927,"HAVERSTRAW, NY",HAVERSTRAW,NY,ROCKLAND
10532,"HAWTHORNE, NY",HAWTHORNE,NY,WESTCHESTER
14841,"HECTOR, NY",HECTOR,NY,SCHUYLER
13649,"HELENA, NY",HELENA,NY,SAINT LAWRENCE
14466,"HEMLOCK, NY",HEMLOCK,NY,LIVINGSTON
11549,"HEMPSTEAD, NY",HEMPSTEAD,NY,NASSAU
11550,"HEMPSTEAD, NY",HEMPSTEAD,NY,NASSAU
11551,"HEMPSTEAD, NY",HEMPSTEAD,NY,NASSAU
13650,"HENDERSON, NY",HENDERSON,NY,JEFFERSON
13651,"HENDERSON HARBOR, NY",HENDERSON HARBOR,NY,JEFFERSON
14467,"HENRIETTA, NY",HENRIETTA,NY,MONROE
12439,"HENSONVILLE, NY",HENSONVILLE,NY,GREENE
13350,"HERKIMER, NY",HERKIMER,NY,HERKIMER
13652,"HERMON, NY",HERMON,NY,SAINT LAWRENCE
13654,"HEUVELTON, NY",HEUVELTON,NY,SAINT LAWRENCE
11557,"HEWLETT, NY",HEWLETT,NY,NASSAU
11801,"HICKSVILLE, NY",HICKSVILLE,NY,NASSAU
11802,"HICKSVILLE, NY",HICKSVILLE,NY,NASSAU
11815,"HICKSVILLE, NY",HICKSVILLE,NY,NASSAU
12440,"HIGH FALLS, NY",HIGH FALLS,NY,ULSTER
12528,"HIGHLAND, NY",HIGHLAND,NY,ULSTER
10928,"HIGHLAND FALLS, NY",HIGHLAND FALLS,NY,ORANGE
12743,"HIGHLAND LAKE, NY",HIGHLAND LAKE,NY,SULLIVAN
10930,"HIGHLAND MILLS, NY",HIGHLAND MILLS,NY,ORANGE
12441,"HIGHMOUNT, NY",HIGHMOUNT,NY,ULSTER
10931,"HILLBURN, NY",HILLBURN,NY,ROCKLAND
12529,"HILLSDALE, NY",HILLSDALE,NY,COLUMBIA
14468,"HILTON, NY",HILTON,NY,MONROE
14842,"HIMROD, NY",HIMROD,NY,YATES
13352,"HINCKLEY, NY",HINCKLEY,NY,ONEIDA
14743,"HINSDALE, NY",HINSDALE,NY,CATTARAUGUS
13788,"HOBART, NY",HOBART,NY,DELAWARE
13353,"HOFFMEISTER, NY",HOFFMEISTER,NY,HAMILTON
13655,"HOGANSBURG, NY",HOGANSBURG,NY,FRANKLIN
11741,"HOLBROOK, NY",HOLBROOK,NY,SUFFOLK
14080,"HOLLAND, NY",HOLLAND,NY,ERIE
13354,"HOLLAND PATENT, NY",HOLLAND PATENT,NY,ONEIDA
14470,"HOLLEY, NY",HOLLEY,NY,ORLEANS
11423,"HOLLIS, NY",HOLLIS,NY,QUEENS
12530,"HOLLOWVILLE, NY",HOLLOWVILLE,NY,COLUMBIA
12531,"HOLMES, NY",HOLMES,NY,DUTCHESS
501,"HOLTSVILLE, NY",HOLTSVILLE,NY,SUFFOLK
11742,"HOLTSVILLE, NY",HOLTSVILLE,NY,SUFFOLK
13077,"HOMER, NY",HOMER,NY,CORTLAND
